PARCELSIZE,BLDGSIZE,BLDGTOTVAL,AGE_2014,X_COORD,Y_COORD,SITEADDR,TLID,FIPS,DEMOLISHED,WSAddr,WScore,WSDesc,TScore,TSDesc,Total.Pop,Pop.Density,Median.Hhld.Income,Pct.White.Alone,Pct.Black.Alone,Pct.Asian.Alone,Pct.Renter.Occ,Median.Year.Built,Median.Gross.Rent.Pct.Inc,BLDGSIZE.thous,PARCELSIZE.sqft,COVERAGE
0.08475655,1656,0.6007816862088219,6,7687008,683369,14833 NE COUCH ST,1N2E36CA  -07906,410510093012,1,14833 NE COUCH ST,56,Somewhat Walkable,52,Good Transit,1531,7700.424,61094,48.92227302416721,13.128674069235794,22.991508817766164,63.65105008077544,1975,23.700000760000002,1.656,1.9457426538108357e-6,851088912.892278
0.09756182,806,0.4419688483708761,64,7662795,683374,5723 SE ASH ST,1N2E31DD  -09200,410510018021,1,5723 SE ASH ST,78,Very Walkable,65,Good Transit,2097,7976.966,48083,88.03051979017644,1.4783023366714354,3.4334763948497855,46.0377358490566,1955,33.90000153,0.806,2.2397112029384753e-6,359867825.3439717
0.47693486,2030,0.5039323633503736,61,7686715,683513,135 NE 148TH AVE,1N2E36CA  -09701,410510093021,1,135 NE 148TH AVE,58,Somewhat Walkable,52,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,2.03,1.0948917814508725e-5,185406451.52254122
0.01459652,773,1,8,7686008,683623,"217 NE 146TH AVE, UN 39",1N2E36CB  -80039,410510093021,1,"217 NE 146TH AVE, UN 39",55,Somewhat Walkable,52,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,0.773,3.3508999081726353e-7,2306843000.934469
0.20661234,1306,0.3089216139470382,85,7673866,683763,123 NE 100TH AVE,1N2E33DA  -04100,410510081002,1,123 NE 100TH AVE,81,Very Walkable,67,Good Transit,1484,6011.405,50347,78.50404312668464,6.46900269541779,7.412398921832884,56.22950819672131,1960,41.20000076,1.306,4.743166666666667e-6,275343476.5803436
0.20662417,680,0.13704955883565598,65,7673716,683768,120 NE 99TH AVE,1N2E33DA  -05200,410510081002,1,120 NE 99TH AVE,81,Very Walkable,68,Good Transit,1484,6011.405,50347,78.50404312668464,6.46900269541779,7.412398921832884,56.22950819672131,1960,41.20000076,0.68,4.743438246097337e-6,143355929.754007
0.51746884,1504,0.4057506435475254,38,7689605,683745,307 NE 160TH AVE,1N2E36DA  -04900,410510093012,1,307 NE 160TH AVE,55,Somewhat Walkable,54,Good Transit,1531,7700.424,61094,48.92227302416721,13.128674069235794,22.991508817766164,63.65105008077544,1975,23.700000760000002,1.504,1.1879449954086318e-5,126605188.43994547
0.06600319,1761,0.5377278920391877,108,7650242,683772,1206-1208 SE ANKENY ST,1N1E35CD  -04602,410510021002,1,1206-1208 SE ANKENY ST,96,Walker's Paradise,72,Excellent Transit,1124,6805.465,35804,93.06049822064057,0.5338078291814947,0.800711743772242,66.24605678233438,1939,29.200000760000002,1.761,1.5152247474747476e-6,1162203826.8150373
0.11321097,2162,0.5312110640418639,108,7653388,683792,2403 SE ANKENY ST,1N1E36CC  -18400,410510020004,1,2403 SE ANKENY ST,95,Walker's Paradise,58,Good Transit,1547,13177.46,50656,86.81318681318682,2.9734970911441496,4.395604395604396,82.202304737516,1951,27.700000760000002,2.162,2.598966253443526e-6,831869208.434483
0.20661319,1501,0.3698819845857418,93,7673722,683888,224 NE 99TH AVE,1N2E33DA  -05400,410510081002,1,224 NE 99TH AVE,81,Very Walkable,68,Good Transit,1484,6011.405,50347,78.50404312668464,6.46900269541779,7.412398921832884,56.22950819672131,1960,41.20000076,1.501,4.743186179981635e-6,316453949.5276173
0.22630932,5008,0.6146586252934948,87,7662748,684042,101-111 NE 58TH AVE,1N2E31DA  -12000,410510018013,1,101-111 NE 58TH AVE,78,Very Walkable,66,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,5.008,5.195347107438017e-6,963939443.5898619
0.2100268,1122,0.33032571830805657,67,7673529,684024,229 NE 99TH AVE,1N2E33DA  -07300,410510081002,1,229 NE 99TH AVE,80,Very Walkable,69,Good Transit,1484,6011.405,50347,78.50404312668464,6.46900269541779,7.412398921832884,56.22950819672131,1960,41.20000076,1.122,4.821551882460973e-6,232705159.5320216
0.18967889,920,0.40770948635789883,71,7673380,684032,228 NE 97TH AVE,1N2E33DA  -08800,410510081002,1,228 NE 97TH AVE,77,Very Walkable,69,Good Transit,1484,6011.405,50347,78.50404312668464,6.46900269541779,7.412398921832884,56.22950819672131,1960,41.20000076,0.92,4.354428145087236e-6,211279178.19426295
0.10408273,1082,0.4333496691987258,105,7669400,684100,150 NE 82ND AVE,1N2E33CB  -08500,410510017022,1,150 NE 82ND AVE,88,Very Walkable,65,Good Transit,970,6504.508,57440,72.4742268041237,11.649484536082474,13.505154639175258,43.88059701492537,1953,19,1.082,2.3894106978879706e-6,452831319.8548885
0.10414531,1038,0.45282380791342575,106,7669401,684150,160 NE 82ND AVE,1N2E33CB  -08400,410510017022,1,160 NE 82ND AVE,88,Very Walkable,65,Good Transit,970,6504.508,57440,72.4742268041237,11.649484536082474,13.505154639175258,43.88059701492537,1953,19,1.038,2.390847337006428e-6,434155700.3383062
0.13491412,860,0.4427070804265897,90,7662636,684164,122 NE 57TH AVE,1N2E31DB  -01800,410510018013,1,122 NE 57TH AVE,81,Very Walkable,66,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,0.86,3.09720202020202e-6,277669972.57218146
1.00546865,11937,0.8462049700406036,59,7684084,684239,401 NE 139TH AVE,1N2E35DA  -11000,410510093021,1,401 NE 139TH AVE,37,Car-Dependent,49,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,11.937,2.308238406795225e-5,517147620.6642544
0.19230756,768,0.4404420507798839,67,7675847,684311,338 NE 106TH AVE,1N2E34CB  -00400,410510081002,1,338 NE 106TH AVE,63,Somewhat Walkable,65,Good Transit,1484,6011.405,50347,78.50404312668464,6.46900269541779,7.412398921832884,56.22950819672131,1960,41.20000076,0.768,4.414774104683195e-6,173961335.68539897
0.20585714,1296,0.4826900119379228,90,7662641,684352,214 NE 57TH AVE,1N2E31DB  -01500,410510018013,1,214 NE 57TH AVE,82,Very Walkable,68,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,1.296,4.725829660238751e-6,274237561.05812025
0.11477681,768,0.4326762172972532,65,7662388,684371,214 NE 56TH AVE,1N2E31DB  -06500,410510018013,1,214 NE 56TH AVE,82,Very Walkable,68,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,0.768,2.6349129935720848e-6,291470724.79188085
0.11487754,1536,0.43409168857894137,110,7651331,684425,118 NE 16TH AVE,1N1E35DB  -02500,410510021002,1,118 NE 16TH AVE,92,Walker's Paradise,71,Excellent Transit,1124,6805.465,35804,93.06049822064057,0.5338078291814947,0.800711743772242,66.24605678233438,1939,29.200000760000002,1.536,2.6372254361799817e-6,582430299.25606
0.1147826,1828,0.5106114933617598,104,7654542,684418,2822 NE DAVIS ST,1N1E36CB  -03200,410510020002,1,2822 NE DAVIS ST,97,Walker's Paradise,53,Good Transit,723,10869.48,35729,80.91286307053942,0,10.78838174273859,53.29512893982808,1939,26.10000038,1.828,2.635045913682277e-6,693726052.555004
0.2374337,2104,0.42517076881626703,97,7657962,684465,115 NE CESAR E CHAVEZ BLVD,1N1E36DA  -14200,410510019003,1,115 NE CESAR E CHAVEZ BLVD,72,Very Walkable,65,Good Transit,1152,5955.814,103056,94.35763888888889,0,5.642361111111112,4.337899543378995,1939,NA,2.104,5.450727731864096e-6,386003503.29376155
0.11126653,1654,0.506476414767611,110,7651333,684474,128 NE 16TH AVE,1N1E35DB  -02400,410510021002,1,128 NE 16TH AVE,92,Walker's Paradise,71,Excellent Transit,1124,6805.465,35804,93.06049822064057,0.5338078291814947,0.800711743772242,66.24605678233438,1939,29.200000760000002,1.654,2.5543280532598717e-6,647528416.6766052
0.114783,848,0.4488117827776272,113,7667512,684505,343 NE 75TH AVE,1N2E32DB  -04000,410510017013,1,343 NE 75TH AVE,86,Very Walkable,61,Good Transit,905,9596.947,62689,50.93922651933702,10.165745856353592,0,69.71830985915493,1939,33.40000153,0.848,2.6350550964187326e-6,321814902.9037401
0.05739103,752,0.32117098005939754,118,7667412,684521,342 NE 74TH AVE,1N2E32DB  -04200,410510017013,1,342 NE 74TH AVE,86,Very Walkable,61,Good Transit,905,9596.947,62689,50.93922651933702,10.165745856353592,0,69.71830985915493,1939,33.40000153,0.752,1.3175167584940312e-6,570770728.4570428
0.45901788,5320,0.6504121054377504,49,7688825,684530,15535 NE GLISAN ST,1N2E36AC  -02700,410510093011,1,15535 NE GLISAN ST,46,Car-Dependent,52,Good Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,5.32,1.0537600550964187e-5,504858764.9788283
0.114784,1512,0.40779343835129694,116,7669157,684568,320 NE 81ST AVE,1N2E32DA  -00500,410510017013,1,320 NE 81ST AVE,89,Very Walkable,64,Good Transit,905,9596.947,62689,50.93922651933702,10.165745856353592,0,69.71830985915493,1939,33.40000153,1.512,2.6350780532598713e-6,573797044.8843045
0.08984626,861,0.4497239229237877,124,7652890,684584,2215 NE DAVIS ST,1N1E35DA  -09700,410510020005,1,2215 NE DAVIS ST,97,Walker's Paradise,66,Good Transit,1679,15333.91,41622,93.56759976176295,0.9529481834425254,0.7742703990470519,73.11212814645309,1939,24.299999239999998,0.861,2.0625863177226815e-6,417437075.28838706
0.16628816,1748,0.5668659763745078,115,7652612,684639,2105 NE DAVIS ST,1N1E35DA  -09900,410510020005,1,2105 NE DAVIS ST,97,Walker's Paradise,68,Good Transit,1679,15333.91,41622,93.56759976176295,0.9529481834425254,0.7742703990470519,73.11212814645309,1939,24.299999239999998,1.748,3.817450872359963e-6,457897182.8180672
0.1147808,1250,0.5055492316448492,95,7662495,684618,315 NE 57TH AVE,1N2E31DB  -08900,410510018013,1,315 NE 57TH AVE,82,Very Walkable,68,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,1.25,2.6350045913682277e-6,474382475.11778975
0.13773742,2592,0.6923550223042609,20,7669159,684623,324-330 NE 81ST AVE,1N2E32DA  -00600,410510017013,1,324-330 NE 81ST AVE,89,Very Walkable,64,Good Transit,905,9596.947,62689,50.93922651933702,10.165745856353592,0,69.71830985915493,1939,33.40000153,2.592,3.162016069788797e-6,819730179.3514065
0.11478318,2190,0.7271417676468096,8,7655269,684657,3022 NE EVERETT ST,1N1E36CA  -10200,410510020002,1,3022 NE EVERETT ST,96,Walker's Paradise,59,Good Transit,723,10869.48,35729,80.91286307053942,0,10.78838174273859,53.29512893982808,1939,26.10000038,2.19,2.635059228650138e-6,831100863.384339
0.11478048,758,0.4595645412130638,90,7662496,684668,325 NE 57TH AVE,1N2E31DB  -09000,410510018013,1,325 NE 57TH AVE,82,Very Walkable,68,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,0.758,2.6349972451790634e-6,287666334.9029382
0.11478416,1264,0.5493262427328857,91,7669160,684678,416 NE 81ST AVE,1N2E32DA  -00700,410510017013,1,416 NE 81ST AVE,88,Very Walkable,66,Good Transit,905,9596.947,62689,50.93922651933702,10.165745856353592,0,69.71830985915493,1939,33.40000153,1.264,2.6350817263544536e-6,479681517.0316183
0.11478379,1090,0.4748535649363765,104,7654909,684668,2928 NE EVERETT ST,1N1E36CA  -11000,410510020002,1,2928 NE EVERETT ST,97,Walker's Paradise,57,Good Transit,723,10869.48,35729,80.91286307053942,0,10.78838174273859,53.29512893982808,1939,26.10000038,1.09,2.6350732323232323e-6,413650742.84443825
0.1147924,810,0.32132963988919666,104,7665455,684697,414 NE 67TH AVE,1N2E32CA  -20200,410510017015,1,414 NE 67TH AVE,78,Very Walkable,64,Good Transit,941,7518.513,73459,82.14665249734325,5.313496280552603,6.376195536663125,38.344226579520694,1942,23.799999239999998,0.81,2.6352708907254363e-006,307368780.5116018
0.16438633,1036,0.41376243227945336,60,7681653,684719,524 NE 128TH AVE,1N2E35BD  -08801,410510093022,1,524 NE 128TH AVE,62,Somewhat Walkable,53,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.036,3.7737908631772266e-6,274525016.76994675
0.09756793,1447,0.5572674547305972,126,7669154,684728,426 NE 81ST AVE,1N2E32DA  -00800,410510017013,1,426 NE 81ST AVE,88,Very Walkable,66,Good Transit,905,9596.947,62689,50.93922651933702,10.165745856353592,0,69.71830985915493,1939,33.40000153,1.447,2.239851469237833e-6,646024979.7243828
0.17116009,1546,0.4820175599720804,64,7659907,684787,314 NE 45TH AVE,1N2E31CB  -01500,410510018013,1,314 NE 45TH AVE,80,Very Walkable,64,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,1.546,3.929294995408631e-6,393454805.965573
0.11527208,1048,0.4462474645030426,99,7663590,684881,6035 NE FLANDERS ST,1N2E31DA  -04200,410510018012,1,6035 NE FLANDERS ST,78,Very Walkable,68,Good Transit,1604,13661.01,48750,83.35411471321696,0.7481296758104738,8.977556109725686,50.916230366492144,1947,29.299999239999998,1.048,2.646282828282828e-6,396027207.97612053
0.16068142,1496,0.5148470563947287,91,7661905,684917,5411 NE FLANDERS ST,1N2E31DB  -11800,410510018013,1,5411 NE FLANDERS ST,82,Very Walkable,68,Good Transit,1619,7966.62,53879,91.10562075355158,0.8029647930821495,4.570722668313774,50.552486187845304,1942,24.299999239999998,1.496,3.6887378328741964e-6,405558775.8684234
19.29065894,219810,0.4201102221465657,88,7670273,685356,8435 NE GLISAN ST,1N2E33BC  -07500,410510017021,1,8435 NE GLISAN ST,84,Very Walkable,67,Good Transit,2201,9803.744,36078,71.83098591549296,6.951385733757383,6.360745115856428,68.87608069164266,1966,34,219.81,4.428525927456382e-4,496350261.01394546
0.11478567,1224,0.5157345507908039,89,7653704,684945,2514 NE FLANDERS ST,1N1E36CB  -10400,410510020005,1,2514 NE FLANDERS ST,97,Walker's Paradise,55,Good Transit,1679,15333.91,41622,93.56759976176295,0.9529481834425254,0.7742703990470519,73.11212814645309,1939,24.299999239999998,1.224,2.635116391184573e-6,464495611.6909018
0.13087032,8000,0.8779300677517328,98,7663335,684956,5932 NE GLISAN ST,1N2E31DA  -08900,410510018012,1,5932 NE GLISAN ST,79,Very Walkable,68,Good Transit,1604,13661.01,48750,83.35411471321696,0.7481296758104738,8.977556109725686,50.916230366492144,1947,29.299999239999998,8,3.00436914600551e-6,2662788629.2323575
0.08636964,2536,0.7042835398999783,7,7672317,685131,626 NE 93RD AVE,1N2E33AC  -02300,410510081003,1,626 NE 93RD AVE,57,Somewhat Walkable,71,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,2.536,1.9827741046831956e-6,1279016098.7124643
0.09095919,1445,0.5052653897801965,91,7653056,685236,2238 NE GLISAN ST,1N1E35DA  -01300,410510020005,1,2238 NE GLISAN ST,97,Walker's Paradise,67,Good Transit,1679,15333.91,41622,93.56759976176295,0.9529481834425254,0.7742703990470519,73.11212814645309,1939,24.299999239999998,1.445,2.0881356749311293e-6,692004843.051043
0.34433039,789,0.28128263406843174,74,7671493,685240,9022 NE IRVING ST,1N2E33BD  -05200,410510017021,1,9022 NE IRVING ST,61,Somewhat Walkable,69,Good Transit,2201,9803.744,36078,71.83098591549296,6.951385733757383,6.360745115856428,68.87608069164266,1966,34,0.789,7.904738062442608e-6,99813554.06939249
0.18362923,1004,0.5187998301646459,64,7668406,685257,611 NE 79TH AVE,1N2E32AD  -13100,410510017012,1,611 NE 79TH AVE,85,Very Walkable,66,Good Transit,1585,11810.27,50817,62.90220820189274,6.8769716088328074,18.170347003154575,39.94126284875183,1944,39.5,1.004,4.215547061524335e-6,238166004.39919066
0.1894519,2502,0.00878048780487805,101,7636835,685266,2670 NW BEUHLA VISTA TER,1N1E32DA  -03700,410510046011,1,2670 NW BEUHLA VISTA TER,32,Car-Dependent,58,Good Transit,1888,4294.432,141545,84.7457627118644,0,7.0974576271186445,12.806236080178174,1981,26.799999239999998,2.502,4.349217171717172e-6,575275940.7532994
3.97922371,7624,0.7866725801086595,5,7632140,685363,439 NW HILLTOP DR,1N1E31DA  -01200,410510070001,1,439 NW HILLTOP DR,3,Car-Dependent,36,Some Transit,1182,672.4452,112353,81.04906937394247,0,0.7614213197969544,2.2388059701492535,1963,NA,7.624,9.135040656565656e-5,83458851.32454643
0.34434412,2089,0.4240940254652302,66,7671773,685414,720 NE 91ST AVE,1N2E33BD  -01800,410510017021,1,720 NE 91ST AVE,58,Somewhat Walkable,70,Excellent Transit,2201,9803.744,36078,71.83098591549296,6.951385733757383,6.360745115856428,68.87608069164266,1966,34,2.089,7.905053259871441e-6,264261344.14608273
0.11474653,1252,0.395825704870011,59,7672538,685472,750 NE 94TH AVE,1N2E33AC  -06700,410510081003,1,750 NE 94TH AVE,58,Somewhat Walkable,71,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,1.252,2.6342178604224057e-6,475283392.0119415
0.11495757,608,0.28769855402806466,106,7667289,685524,733 NE 74TH AVE,1N2E32AC  -14800,410510017016,1,733 NE 74TH AVE,83,Very Walkable,63,Good Transit,593,6835.262,52885,64.41821247892075,16.863406408094438,9.949409780775717,31.874999999999996,1956,28.89999962,0.608,2.6390626721763086e-6,230384828.07178333
3.94571667,7137,0.4557392968648551,72,7632635,685678,445 NW HILLTOP DR,1N1E32CB  -00500,410510070001,1,445 NW HILLTOP DR,2,Car-Dependent,36,Some Transit,1182,672.4452,112353,81.04906937394247,0,0.7614213197969544,2.2388059701492535,1963,NA,7.137,9.058119077134985e-5,78791192.07005809
0.0539296,1622,0.6284320399364647,7,7672196,685571,783 NE 93RD AVE,1N2E33AC  -04500,410510081003,1,783 NE 93RD AVE,57,Somewhat Walkable,71,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,1.622,1.2380532598714417e-6,1310121343.3810005
0.2090394,1224,0.3519781718963165,67,7635481,685681,2959 NW MONTE VISTA TER,1N1E32DB  -02500,410510046011,1,2959 NW MONTE VISTA TER,19,Car-Dependent,47,Some Transit,1888,4294.432,141545,84.7457627118644,0,7.0974576271186445,12.806236080178174,1981,26.799999239999998,1.224,4.798884297520661e-6,255059285.47441298
0.25340837,1100,0.47003362959404277,102,7666015,685755,820 NE 69TH AVE,1N2E32BD  -14000,410510017016,1,820 NE 69TH AVE,79,Very Walkable,64,Good Transit,593,6835.262,52885,64.41821247892075,16.863406408094438,9.949409780775717,31.874999999999996,1956,28.89999962,1.1,5.817455693296602e-6,189086098.45838952
0.11476334,956,0.5156713740582499,89,7654230,685723,625 NE RANDALL AVE,1N1E36BC  -08400,410510020005,1,625 NE RANDALL AVE,96,Walker's Paradise,58,Good Transit,1679,15333.91,41622,93.56759976176295,0.9529481834425254,0.7742703990470519,73.11212814645309,1939,24.299999239999998,0.956,2.634603764921947e-6,362862914.2372468
0.24855535,1356,0.3811173931545991,76,7674456,685760,10124 NE PACIFIC ST,1N2E33AD  -00600,410510081003,1,10124 NE PACIFIC ST,80,Very Walkable,70,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,1.356,5.706045684113866e-6,237642682.002218
0.26496223,1560,0.45465259548936626,87,7674531,685764,10128 NE PACIFIC ST,1N2E33AD  -00500,410510081003,1,10128 NE PACIFIC ST,80,Very Walkable,70,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,1.56,6.082695821854913e-6,256465232.79940692
0.15268662,644,0.45876969110270177,73,7661874,685816,5325 NE IRVING ST,1N2E31AC  -01100,410510028023,1,5325 NE IRVING ST,77,Very Walkable,68,Good Transit,1080,5972.327,50417,79.81481481481481,8.148148148148149,4.074074074074074,64.47140381282496,1954,35.59999847,0.644,3.505202479338843e-6,183726904.1648836
0.11469561,1694,0.6248640132047867,102,7665852,685788,831-833 NE 69TH AVE,1N2E32BD  -13200,410510017016,1,831-833 NE 69TH AVE,79,Very Walkable,64,Good Transit,593,6835.262,52885,64.41821247892075,16.863406408094438,9.949409780775717,31.874999999999996,1956,28.89999962,1.694,2.6330488980716253e-6,643360630.8035678
0.2605875,862,0.4031815060654612,86,7674158,685767,10020 NE PACIFIC ST,1N2E33AD  -01000,410510081003,1,10020 NE PACIFIC ST,78,Very Walkable,70,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,0.862,5.982265840220386e-6,144092560.08058712
0.1078607,2784,0.7582387435273139,8,7672205,685824,827-831 NE 93RD AVE,1N2E33AC  -09300,410510081003,1,827-831 NE 93RD AVE,47,Car-Dependent,71,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,2.784,2.4761409550045912e-6,1124330177.7199667
0.11474786,1920,0.561375008122685,31,7672210,685874,835 NE 93RD AVE,1N2E33AC  -09200,410510081003,1,835 NE 93RD AVE,47,Car-Dependent,71,Excellent Transit,1400,6096.477,25912,36.42857142857142,8.714285714285715,36.142857142857146,84.9015317286652,1997,37.70000076,1.92,2.63424839302112e-6,728860651.5189042
0.20299561,888,0.35869084475895624,60,7681117,686006,12628 NE HASSALO ST,1N2E35BB  -07200,410510093022,1,12628 NE HASSALO ST,69,Somewhat Walkable,50,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,0.888,4.660137970615243e-6,190552298.15068415
0.1687498,2582,0.7000537834595176,6,7690094,686049,1128 NE 160TH AVE,1N2E36AA  -03800,410510093011,1,1128 NE 160TH AVE,47,Car-Dependent,48,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,2.582,3.873962350780533e-6,666501056.5938448
0.11477598,610,0.36402950903078096,93,7664799,686071,6435 NE PACIFIC ST,1N2E32BC  -03800,410510018011,1,6435 NE PACIFIC ST,71,Very Walkable,65,Good Transit,1266,9690.096,39487,63.507109004739334,14.454976303317535,10.42654028436019,68.13725490196079,1994,38,0.61,2.6348939393939395e-6,231508369.60834488
0.12390597,1186,0.4742652857368172,124,7666954,686090,914 NE 72ND AVE,1N2E32AC  -08700,410510017016,1,914 NE 72ND AVE,78,Very Walkable,62,Good Transit,593,6835.262,52885,64.41821247892075,16.863406408094438,9.949409780775717,31.874999999999996,1956,28.89999962,1.186,2.8444896694214876e-6,416946495.79838645
0.32715618,1580,0.39442452928688265,67,7666307,686177,930 NE 70TH AVE,1N2E32BD  -08800,410510017016,1,930 NE 70TH AVE,75,Very Walkable,62,Good Transit,593,6835.262,52885,64.41821247892075,16.863406408094438,9.949409780775717,31.874999999999996,1956,28.89999962,1.58,7.510472451790634e-6,210372917.30206656
0.11476072,1218,0.5883079456566488,76,7668949,686209,954 NE 80TH AVE,1N2E32AD  -03100,410510017012,1,954 NE 80TH AVE,84,Very Walkable,69,Good Transit,1585,11810.27,50817,62.90220820189274,6.8769716088328074,18.170347003154575,39.94126284875183,1944,39.5,1.218,2.634543617998163e-6,462319162.8633909
0.22955923,13590,0.7638589280471771,5,7653570,686248,825 NE 25TH AVE,1N1E36BC  -11800,410510020001,1,825 NE 25TH AVE,94,Walker's Paradise,67,Good Transit,857,4818.912,35893,85.64760793465578,2.5670945157526255,1.5169194865810969,84.50704225352112,1939,31.39999962,13.59,5.269954775022957e-6,2578769758.027155
0.11818866,768,0.481999481999482,63,7666533,686433,1105 NE 71ST AVE,1N2E32BA  -07800,410510017017,1,1105 NE 71ST AVE,64,Somewhat Walkable,61,Good Transit,1208,7870.106,65665,85.76158940397352,3.8907284768211916,6.539735099337748,50.36496350364964,1956,28.799999239999998,0.768,2.713238292011019e-6,283056597.81572956
0.57016024,2265,0.46546558082360173,68,7675714,686413,1133 NE 106TH AVE,1N2E34BB  -07500,410510081004,1,1133 NE 106TH AVE,78,Very Walkable,66,Good Transit,2136,6544.769,39788,48.45505617977528,9.035580524344569,8.192883895131086,45.3416149068323,1956,32.59999847,2.265,1.3089078053259871e-5,173045037.303899
0.11817594,878,0.5509452602272217,61,7666430,686436,7035 NE HASSALO ST,1N2E32BA  -09300,410510017017,1,7035 NE HASSALO ST,64,Somewhat Walkable,61,Good Transit,1208,7870.106,65665,85.76158940397352,3.8907284768211916,6.539735099337748,50.36496350364964,1956,28.799999239999998,0.878,2.7129462809917355e-6,323633389.3345803
0.21779949,1152,0.38517924636353223,108,7654559,686502,928 NE 28TH AVE,1N1E36BC  -00300,410510020001,1,928 NE 28TH AVE,94,Walker's Paradise,61,Good Transit,857,4818.912,35893,85.64760793465578,2.5670945157526255,1.5169194865810969,84.50704225352112,1939,31.39999962,1.152,4.99998829201102e-6,230400539.5053955
0.11478403,1522,0.6085376083511976,129,7661705,686736,5252 NE MULTNOMAH ST,1N2E31AB  -07700,410510028023,1,5252 NE MULTNOMAH ST,67,Somewhat Walkable,67,Good Transit,1080,5972.327,50417,79.81481481481481,8.148148148148149,4.074074074074074,64.47140381282496,1954,35.59999847,1.522,2.6350787419651054e-6,577591847.9251862
0.17044719,1216,0.42198687350835323,63,7677200,686744,1307 NE 111TH AVE,1N2E34BA  -01900,410510081004,1,1307 NE 111TH AVE,83,Very Walkable,51,Good Transit,2136,6544.769,39788,48.45505617977528,9.035580524344569,8.192883895131086,45.3416149068323,1956,32.59999847,1.216,3.912929063360881e-6,310764642.1158366
0.12534241,1425,0.41278816876903,92,7658424,686854,4015 NE HASSALO ST,1N1E36AA  -05700,410510019001,1,4015 NE HASSALO ST,89,Very Walkable,70,Excellent Transit,1352,8680.483,55703,96.7455621301775,0,1.3313609467455623,39.0279823269514,1940,39.09999847,1.425,2.877465794306703e-6,495227433.3962464
0.1284107,1439,0.4031425240131031,91,7658758,686917,1109 NE 42ND AVE,1N1E36AA  -05000,410510019001,1,1109 NE 42ND AVE,91,Walker's Paradise,70,Excellent Transit,1352,8680.483,55703,96.7455621301775,0,1.3313609467455623,39.0279823269514,1940,39.09999847,1.439,2.9479040404040402e-6,488143433.5300719
0.08713861,3617,0.552828618968386,114,7641514,687022,1015 NW 16TH AVE,1N1E33AB  -02000,410510050001,1,1015 NW 16TH AVE,97,Walker's Paradise,77,Excellent Transit,2747,9590.376,85259,91.00837277029487,0,7.717510010921005,67.87947697555428,2000,23.5,3.617,2.0004272268135906e-6,1808113762.6592848
0.11476763,1633,0.3982174955062912,110,7652409,687076,2028 NE MULTNOMAH ST,1N1E35AA  -11400,410510024022,1,2028 NE MULTNOMAH ST,88,Very Walkable,72,Excellent Transit,1240,14910.7,53656,89.27419354838709,2.1774193548387095,4.193548387096775,68.92430278884463,1969,28.60000038,1.633,2.6347022497704315e-6,619804382.1241233
